customer_id,age,gender,signup_date,contract_type,internet_service,payment_method,tenure_months,monthly_charges,total_charges,num_services,support_tickets,late_payments,satisfaction_score,last_login_days,city,churn
CUST102432,26.0,Male,2023-08-12,One year,Fiber optic,,29,89.17,2469.67,6,1,1,8.0,37.0,Mumbai,No
CUST102881,49.0,Male,2023-09-06,Month-to-month,Fiber optic,Credit card,28,84.16,2062.05,5,0,3,7.0,,Bengaluru,No
CUST103466,54.0,Male,2021-12-06,Month-to-month,Fiber optic,Electronic check,49,69.41,3466.3,4,1,2,5.0,38.0,Pune,Yes
CUST100416,51.0,Female,2021-12-04,One year,DSL,Credit card,49,20.67,914.5,1,4,1,6.0,19.0,Pune,No
CUST100624,44.0,Male,2021-12-02,Two year,DSL,Mailed check,49,59.19,2887.25,4,2,1,7.0,21.0,Hyderabad,No
CUST103734,39.0,Male,2024-02-09,Month-to-month,Fiber optic,Credit card,23,88.89,2143.72,6,2,1,6.0,29.0,Pune,No
CUST101437,18.0,Female,2024-07-28,Month-to-month,Fiber optic,Credit card,17,93.3,1650.53,5,0,0,7.0,5.0,Chennai,No
CUST102436,26.0,Male,2025-11-25,One year,No internet,Bank transfer,1,52.5,60.02,5,3,0,6.0,8.0,Chennai,No
CUST103313,40.0,Female,2022-09-14,Month-to-month,Fiber optic,Mailed check,40,55.97,2252.72,4,1,3,5.0,8.0,Pune,Yes
CUST102655,31.0,Male,2024-05-27,Month-to-month,Fiber optic,Bank transfer,19,63.9,1073.0,4,0,1,7.0,9.0,Bengaluru,Yes
CUST104272,43.0,Male,2025-03-08,Month-to-month,Fiber optic,Bank transfer,10,43.98,410.2,2,3,1,6.0,16.0,Hyderabad,Yes
CUST102042,120.0,Female,2022-09-28,Month-to-month,Fiber optic,Electronic check,39,75.1,2706.4,6,2,4,8.0,18.0,,No
CUST102845,25.0,Female,2025-03-05,Two year,DSL,Mailed check,10,18.0,182.52,2,2,1,7.0,41.0,Chennai,No
CUST100100,33.0,Female,2025-09-21,Month-to-month,Fiber optic,Bank transfer,3,48.22,144.86,2,1,0,8.0,13.0,Hyderabad,No
CUST103096,54.0,Female,2023-10-11,One year,DSL,Credit card,27,58.02,1340.45,5,1,2,5.0,32.0,Chennai,No
CUST103669,40.0,Female,2024-04-03,Month-to-month,No internet,Credit card,21,46.78,1086.71,2,1,1,5.0,28.0,Bengaluru,No
CUST103845,18.0,Male,2021-04-06,One year,DSL,Bank transfer,57,53.8,2701.73,2,6,1,6.0,21.0,Delhi,No
CUST102225,41.0,,2025-01-26,Month-to-month,DSL,Bank transfer,11,36.09,369.35,4,2,1,4.0,15.0,Mumbai,Yes
CUST100555,34.0,Male,2025-06-09,Month-to-month,Fiber optic,Electronic check,7,48.29,302.1,2,2,2,7.0,18.0,Pune,No
CUST104824,47.0,Male,2021-04-04,Month-to-month,Fiber optic,Mailed check,57,84.97,4393.49,6,1,0,8.0,4.0,Bengaluru,No
CUST100676,67.0,Female,2024-10-08,Month-to-month,Fiber optic,Electronic check,15,61.37,961.19,4,3,0,7.0,14.0,Chennai,No
CUST103418,40.0,Male,2021-03-22,Month-to-month,Fiber optic,Mailed check,57,48.24,3146.95,2,1,0,8.0,19.0,Pune,No
CUST102407,34.0,Male,2021-09-26,One year,DSL,Electronic check,51,46.87,2145.79,2,2,0,8.0,25.0,Chennai,No
CUST104023,19.0,Male,2022-08-13,One year,Fiber optic,Bank transfer,41,78.37,3228.21,4,1,0,8.0,12.0,Pune,No
CUST104125,37.0,Male,2024-02-10,Month-to-month,DSL,Credit card,23,58.06,1229.61,4,0,1,7.0,12.0,Mumbai,No
CUST104088,33.0,Female,2023-05-29,Month-to-month,DSL,Bank transfer,31,75.42,2513.13,6,0,2,9.0,13.0,Delhi,No
CUST103078,23.0,Male,2025-05-19,Month-to-month,DSL,Bank transfer,7,34.99,245.67,2,0,0,8.0,7.0,Hyderabad,No
CUST101499,24.0,Female,2023-03-30,Month-to-month,Fiber optic,Electronic check,33,59.18,1812.08,3,2,1,7.0,11.0,Delhi,No
CUST100907,23.0,Female,2025-01-12,One year,DSL,Credit card,12,56.27,596.3,7,1,0,8.0,14.0,Chennai,No
CUST100468,51.0,Female,2023-09-06,One year,Fiber optic,Electronic check,28,82.23,2411.3,5,2,2,5.0,26.0,Pune,Yes
CUST102644,55.0,Male,2024-08-13,Month-to-month,No internet,Bank transfer,17,24.37,387.15,2,1,0,10.0,18.0,Mumbai,No
CUST104914,52.0,Female,2022-09-21,One year,Fiber optic,Electronic check,39,55.38,2407.46,4,1,2,8.0,12.0,Delhi,No
CUST102233,57.0,Male,2024-09-24,Two year,Fiber optic,Mailed check,15,62.42,882.44,3,1,1,8.0,31.0,Delhi,No
CUST100485,36.0,Male,2024-05-08,Two year,Fiber optic,Electronic check,20,77.65,1526.52,4,2,2,7.0,25.0,Chennai,No
CUST103340,34.0,Female,2025-11-27,One year,Fiber optic,Bank transfer,1,60.0,62.89,4,3,0,9.0,8.0,Bengaluru,No
CUST100486,29.0,Female,2023-08-11,Month-to-month,Fiber optic,Electronic check,29,43.88,1229.62,1,0,2,8.0,7.0,Chennai,No
CUST103950,29.0,Male,2024-01-26,One year,Fiber optic,Electronic check,23,93.6,1871.78,5,3,0,8.0,16.0,Delhi,No
CUST103838,34.0,Female,2022-09-05,Month-to-month,Fiber optic,Bank transfer,40,89.52,3669.02,5,2,0,7.0,49.0,Bengaluru,No
CUST100297,34.0,Male,2022-02-06,Month-to-month,DSL,Electronic check,47,90.76,4323.45,8,4,1,6.0,30.0,Hyderabad,No
CUST101971,34.0,Female,2024-12-10,One year,Fiber optic,Credit card,13,63.46,795.88,5,4,0,7.0,31.0,Chennai,No
CUST100228,28.0,Male,2024-05-13,One year,DSL,Credit card,20,87.82,1780.71,8,0,0,8.0,2.0,Hyderabad,No
CUST104905,53.0,Female,2022-03-25,Two year,DSL,Credit card,45,48.37,2120.51,3,4,4,5.0,14.0,Chennai,No
CUST103938,39.0,Female,2021-08-03,Month-to-month,DSL,Bank transfer,53,52.84,2691.74,3,1,1,6.0,20.0,Mumbai,No
CUST103285,50.0,Male,2021-09-24,One year,DSL,Electronic check,51,48.48,2548.77,3,0,1,6.0,8.0,Pune,No
CUST102086,37.0,Male,2023-09-27,Month-to-month,DSL,Credit card,27,45.44,1225.66,2,2,2,10.0,19.0,Pune,No
CUST103959,28.0,Male,2021-09-20,One year,Fiber optic,Mailed check,51,58.65,3022.18,2,0,1,7.0,15.0,Chennai,No
CUST103326,45.0,Female,2023-02-09,Month-to-month,DSL,Credit card,35,64.65,1942.9,6,1,1,7.0,39.0,Chennai,No
CUST101654,35.0,Male,2023-06-01,One year,Fiber optic,Bank transfer,31,71.08,2394.11,4,2,1,6.0,14.0,Mumbai,No
CUST104697,37.0,Male,2022-01-19,Month-to-month,Fiber optic, electronic check ,47,64.55,2887.73,4,1,3,8.0,14.0,Delhi,No
CUST101859,21.0,Female,2021-08-29,One year,DSL,Mailed check,52,36.18,2108.32,3,0,1,6.0,28.0,Hyderabad,No
CUST100033,28.0,Male,2024-05-11,Month-to-month,Fiber optic,Bank transfer,20,73.77,1426.41,4,0,1,7.0,26.0,Chennai,No
CUST102820,20.0,Male,2024-10-18,Two year,DSL,Electronic check,14,49.88,757.65,5,1,3,6.0,24.0,Bengaluru,No
CUST103439,61.0,Male,2025-07-03,Month-to-month,No internet,Credit card,6,39.66,223.67,3,3,2,8.0,14.0,Mumbai,Yes
CUST102836,45.0,Male,2024-02-27,Month-to-month,DSL,Electronic check,22,42.93,923.03,3,2,0,,4.0,Chennai,No
CUST100414,35.0,Female,2023-04-18,One year,Fiber optic,Electronic check,32,65.02,2028.1,4,6,3,7.0,40.0,Hyderabad,No
CUST101684,30.0,Female,2022-07-08,Month-to-month,Fiber optic,Electronic check,42,70.18,2702.29,4,2,0,7.0,12.0,Chennai,No
CUST101519,18.0,Male,2021-07-10,Month-to-month,DSL,Bank transfer,54,82.58,4656.44,7,2,2,6.0,11.0,Hyderabad,No
CUST100465,32.0,Female,2024-08-29,Month-to-month,Fiber optic,Mailed check,16,68.52,1093.14,2,3,0,6.0,7.0,Hyderabad,No
CUST101907,40.0,Female,2025-09-18,Month-to-month,DSL,Credit card,3,32.3,97.9,1,1,0,6.0,13.0,Mumbai,No
CUST100230,20.0,Female,2024-01-25,Two year,DSL,Credit card,23,69.31,1561.19,6,0,3,6.0,7.0,Chennai,No
CUST102648,41.0,Female,2023-06-09,Month-to-month,Fiber optic,Credit card,31,67.73,2380.23,2,2,1,10.0,16.0,Delhi,No
CUST101010,23.0,Female,2024-06-01,Two year,DSL,Bank transfer,19,55.39,1155.22,5,3,1,5.0,9.0,Mumbai,No
CUST102498,31.0,Female,2022-01-29,Month-to-month,Fiber optic,Electronic check,47,69.88,3038.34,3,0,0,8.0,20.0,Pune,No
CUST104868,64.0,Male,2025-08-02,One year,DSL,Mailed check,5,29.07,128.05,1,0,1,7.0,11.0,Chennai,No
CUST104880,32.0,Female,2023-06-15,Two year,Fiber optic,Electronic check,31,70.24,2148.89,4,1,0,6.0,21.0,Mumbai,No
CUST101835,39.0,Male,2023-09-23,Month-to-month,Fiber optic,Bank transfer,27,69.83,1986.22,2,1,0,7.0,23.0,Mumbai,Yes
CUST102998,48.0,Female,2025-05-31,Month-to-month,DSL,Electronic check,7,75.23,583.98,8,3,0,6.0,43.0,Chennai,Yes
CUST104753,21.0,Male,2022-12-05,Month-to-month,Fiber optic,Mailed check,37,85.43,3604.18,4,2,0,8.0,45.0,Hyderabad,No
CUST100805,51.0,Female,2023-05-15,Two year,No internet,Electronic check,32,57.81,1772.47,5,1,0,8.0,8.0,Pune,No
CUST102555,33.0,Male,2021-09-25,Month-to-month,DSL,Credit card,51,35.34,1809.95,2,1,0,8.0,32.0,Hyderabad,No
CUST101115,39.0,Male,2021-06-24,Month-to-month,Fiber optic,Mailed check,54,70.27,3651.79,4,2,0,7.0,20.0,Bengaluru,No
CUST100626,33.0,Female,2024-09-26,Month-to-month,DSL,Bank transfer,15,65.2,975.48,4,0,2,9.0,12.0,Mumbai,Yes
CUST102145,30.0,Male,2023-12-02,Month-to-month,Fiber optic,Credit card,25,54.63,1098.63,1,4,2,5.0,17.0,Chennai,No
CUST101614,30.0,Female,2022-06-07,Month-to-month,Fiber optic,Credit card,43,59.09,2971.24,5,1,0,10.0,9.0,Bengaluru,No
CUST103249,40.0,Male,2025-06-14,Month-to-month,Fiber optic,Mailed check,7,55.19,386.24,2,1,1,7.0,12.0,Pune,No
CUST104687,20.0,Male,2025-02-26,Two year,No internet,Electronic check,10,70.52,725.41,3,3,2,8.0,20.0,Chennai,Yes
CUST104110,45.0,Female,2023-01-03,Month-to-month,DSL,Bank transfer,36,46.89,1468.28,3,4,1,7.0,14.0,Mumbai,No
CUST100828,53.0,Female,2025-10-01,Month-to-month,Fiber optic,Credit card,3,38.64,111.62,2,2,2,6.0,18.0,Hyderabad,No
CUST104578,32.0,Male,2025-01-02,Two year,DSL,Electronic check,12,76.47,825.52,7,3,2,6.0,7.0,Delhi,No
CUST101344,26.0,Female,2025-07-27,Two year,No internet,Bank transfer,5,64.19,343.29,5,2,2,3.0,17.0,Delhi,Yes
CUST100911,43.0,Male,2024-10-24,Month-to-month,Fiber optic,Credit card,14,57.34,806.59,2,0,4,7.0,5.0,Mumbai,No
CUST104343,32.0,Female,2022-02-03,One year,DSL,Bank transfer,47,47.57,2136.63,3,3,4,4.0,25.0,Hyderabad,No
CUST101197,27.0,Male,2023-10-13,Month-to-month,DSL,Credit card,27,59.9,1498.69,6,3,1,9.0,36.0,Hyderabad,No
CUST100691,35.0,Female,2022-11-23,Month-to-month,DSL,Electronic check,37,51.05,1927.16,4,0,2,8.0,14.0,Hyderabad,No
CUST101623,52.0, female ,2024-07-28,Month-to-month,DSL,,17,65.08,1239.08,5,1,3,7.0,11.0,Bengaluru,No
CUST103497,51.0,Male,2022-01-26,Two year,Fiber optic,Bank transfer,47,62.42,3258.77,4,0,2,7.0,70.0,Chennai,No
CUST100889,18.0,Female,2023-02-15,Month-to-month,DSL,Mailed check,35,35.57,1329.56,2,2,1,7.0,7.0,Pune,No
CUST100149,40.0,Female,2025-07-16,One year,No internet,Electronic check,6,40.68,255.23,4,3,1,7.0,23.0,Delhi,No
CUST100776,25.0,Female,2023-08-20,Month-to-month,Fiber optic,Credit card,28,66.65,1888.31,4,1,2,7.0,17.0,Pune,Yes
CUST101292,33.0,Female,2023-07-12,Month-to-month,DSL,Credit card,30,78.47,2216.73,7,3,0,6.0,14.0,Chennai,Yes
CUST103010,66.0,Female,2023-02-24,Month-to-month,DSL,Bank transfer,34,51.66,1737.67,4,1,1,7.0,8.0,Mumbai,No
CUST100012,39.0,Male,2021-07-31,Month-to-month,No internet,Electronic check,53,42.47,2133.28,3,2,0,7.0,22.0,Hyderabad,No
CUST101231,25.0,Female,2022-10-13,Month-to-month,DSL,Electronic check,39,60.93,2080.19,3,3,1,6.0,17.0,Bengaluru,No
CUST104054,45.0,Female,2025-05-30,Two year,No internet,Electronic check,7,44.89,328.61,3,2,1,5.0,37.0,Delhi,No
CUST103161,45.0,Male,2024-11-07,Month-to-month,No internet,Electronic check,14,49.53,743.01,3,0,2,7.0,1.0,Pune,No
CUST101173,26.0,Male,2023-09-18,Month-to-month,Fiber optic,Electronic check,27,77.84,2327.0,4,1,2,7.0,24.0,Hyderabad,No
CUST104691,,Female,2022-06-03,Month-to-month,DSL,Bank transfer,43,73.62,2784.96,6,0,1,7.0,9.0,Bengaluru,No
CUST100497,34.0,Female,2025-11-13,Month-to-month,Fiber optic,Credit card,2,76.77,145.47,6,0,0,7.0,31.0,Hyderabad,No
CUST103050,50.0,Female,2022-10-23,Month-to-month,Fiber optic,Mailed check,38,59.4,2316.34,2,3,0,6.0,5.0,Delhi,No
CUST103399,32.0,Female,2024-11-17,Month-to-month,DSL,Bank transfer,13,62.5,839.24,5,1,1,7.0,43.0,Mumbai,No
CUST103968,,Male,2025-11-05,Month-to-month,DSL,Mailed check,2,50.16,99.24,5,0,2,7.0,22.0,Hyderabad,No
CUST104615,58.0,Male,2025-12-02,One year,DSL,Credit card,1,,40.69,3,3,3,5.0,10.0,Chennai,No
CUST101501,31.0,Male,2021-09-22,Month-to-month,No internet,Electronic check,51,38.36,1994.55,1,2,1,6.0,38.0,Delhi,No
CUST104340,18.0,Male,2021-06-09,One year,No internet,Electronic check,55,58.35,3441.34,5,0,2,8.0,6.0,Hyderabad,No
CUST102727,36.0,Male,2022-05-20,Month-to-month,Fiber optic,Credit card,43,69.71,2973.96,3,0,1,6.0,8.0,Chennai,No
CUST102005,51.0,Male,2021-05-19,One year,DSL,Credit card,55,88.18,4832.32,7,3,2,5.0,22.0,Pune,No
CUST104269,36.0,Female,2025-06-17,Month-to-month,Fiber optic,Credit card,7,69.75,502.78,4,2,0,6.0,17.0,Bengaluru,No
CUST103393,25.0,Male,2022-03-04,Month-to-month,No internet,Credit card,46,82.71,3782.01,7,2,0,9.0,45.0,Mumbai,No
CUST102323,38.0,Male,2023-06-23,One year,Fiber optic,,30,60.93,1591.18,4,0,1,7.0,10.0,Hyderabad,No
CUST101471,52.0,Male,2024-02-10,Two year,Fiber optic,Bank transfer,23,48.28,1107.4,2,4,1,6.0,62.0,Hyderabad,No
CUST100711,46.0,Male,2023-05-22,Month-to-month,Fiber optic,Bank transfer,31,76.16,2187.96,5,1,1,8.0,15.0,Delhi,No
CUST104345,42.0,Male,2024-02-07,Month-to-month,DSL,Credit card,23,97.2,2247.5,6,0,1,8.0,13.0,Chennai,No
CUST104001,49.0,Female,2024-07-12,One year,Fiber optic,Mailed check,18,59.28,1203.33,4,2,1,7.0,24.0,Hyderabad,No
CUST101697,66.0,Male,2022-12-30,One year,DSL,Bank transfer,36,36.82,1323.49,3,3,0,6.0,17.0,Mumbai,No
CUST103953,33.0,Female,2021-07-28,Two year,DSL,Electronic check,53,44.52,2413.45,3,1,0,9.0,7.0,Chennai,No
CUST104041,36.0,Female,2024-03-01,Month-to-month,DSL,Electronic check,22,49.36,1053.02,3,1,0,8.0,9.0,Delhi,No
CUST100544,35.0,Female,2023-01-21,One year,Fiber optic,Electronic check,35,65.16,2489.54,4,2,2,9.0,40.0,Hyderabad,No
CUST100599,18.0,Female,2021-11-05,One year,DSL,Electronic check,50,65.89,3577.27,7,2,0,8.0,19.0,Mumbai,No
CUST101044,29.0,Female,2023-11-26,Month-to-month,DSL,Credit card,25,58.1,1625.19,4,5,0,6.0,45.0,Pune,No
CUST100132,46.0,Female,2025-11-14,Month-to-month,Fiber optic,Credit card,2,62.48,131.9,3,4,0,5.0,15.0,Chennai,Yes
CUST101888,19.0,Female,2021-04-03,Two year,DSL,Credit card,57,32.49,1661.18,3,3,0,6.0,15.0,Bengaluru,No
CUST104210,38.0,Male,2023-05-08,One year,No internet,Bank transfer,32,50.33,1685.99,3,1,0,7.0,8.0,Mumbai,No
CUST104652,43.0,Female,2023-05-09,One year,Fiber optic,Electronic check,32,106.41,3377.46,7,3,2,5.0,9.0,Hyderabad,No
CUST104869,39.0,Male,2023-01-07,One year,DSL,Bank transfer,36,34.46,1266.11,3,1,4,5.0,16.0,Hyderabad,Yes
CUST104586,44.0,Female,2021-03-18,Month-to-month,DSL,Credit card,57,54.22,2874.78,5,3,1,9.0,17.0,Chennai,No
CUST104716,48.0,Male,2022-10-11,One year,Fiber optic,Credit card,39,60.74,2456.68,4,3,1,6.0,13.0,Bengaluru,No
CUST103129,42.0,Male,2025-02-23,Month-to-month,DSL,Electronic check,10,40.3,421.37,3,3,3,6.0,13.0,Pune,No
CUST100287,39.0,Male,2022-06-26,Month-to-month,DSL,Electronic check,42,33.11,1391.54,2,2,1,5.0,21.0,Pune,No
CUST104348,43.0,Male,2023-01-11,Month-to-month,Fiber optic,Credit card,36,59.74,,3,2,1,9.0,21.0,Hyderabad,No
CUST103767,43.0,Female,2021-11-11,One year,DSL,Credit card,50,50.53,2681.79,4,3,2,7.0,27.0,Delhi,No
CUST100373,48.0,Female,2021-08-10,One year,Fiber optic,Bank transfer,53,90.92,4216.17,6,0,1,10.0,17.0,Hyderabad,No
CUST102627,56.0,Male,2023-07-16,One year,Fiber optic,Electronic check,30,,1701.98,4,2,1,8.0,9.0,Chennai,No
CUST104707,34.0,Male,2023-12-11,Month-to-month,DSL,Credit card,25,82.61,2190.08,6,6,2,5.0,23.0,Pune,No
CUST102127,32.0,Female,2021-04-29,Two year,Fiber optic,Credit card,56,60.53,3400.05,3,0,6,7.0,18.0,Hyderabad,No
CUST100964,38.0,Female,2022-10-30,Two year,Fiber optic,Credit card,38,69.2,2710.66,4,4,0,6.0,30.0,Hyderabad,No
CUST102022,40.0,Male,2023-10-03,One year,Fiber optic,Credit card,27,80.41,2235.57,5,1,2,7.0,11.0,Mumbai,No
CUST102680,53.0,Female,2024-05-09,Month-to-month,DSL,Credit card,20,83.48,1719.09,7,3,0,6.0,17.0,Delhi,No
CUST102952,34.0,Male,2022-09-07,One year,DSL,Bank transfer,40,27.58,1071.41,2,0,1,8.0,12.0,Bengaluru,No
CUST104646,37.0,Female,2021-08-04,Month-to-month,Fiber optic,Electronic check,53,85.48,4367.73,5,2,0,8.0,16.0,Mumbai,No
CUST104501,51.0,Female,2021-12-11,One year,No internet,Bank transfer,49,48.68,2491.96,4,2,2,4.0,,Chennai,No
CUST103757,23.0,Male,2024-01-16,Month-to-month,Fiber optic,Bank transfer,24,82.84,1839.14,5,0,0,,2.0,Bengaluru,No
CUST101427,49.0,Female,2022-08-17,Month-to-month,Fiber optic,Electronic check,41,53.18,2258.23,1,2,2,4.0,14.0,Pune,Yes
CUST102638,46.0,Female,2022-08-19,Month-to-month,No internet,Electronic check,40,32.52,1405.72,3,0,1,7.0,11.0,Pune,No
CUST100653,25.0,Male,2021-05-31,One year,Fiber optic,Credit card,55,61.66,3519.95,3,2,4,5.0,25.0,Hyderabad,No
CUST103659,38.0,Female,2025-03-19,Two year,DSL,Bank transfer,9,37.77,330.97,2,2,0,,61.0,Hyderabad,No
CUST103292,32.0,Male,2021-01-19,One year,DSL,Credit card,59,43.57,2735.54,5,0,0,10.0,28.0,Pune,No
CUST104278,33.0,Female,2024-05-19,Month-to-month,DSL,Bank transfer,19,45.49,823.42,5,2,3,8.0,22.0,Chennai,No
CUST101538,27.0,Male,2024-07-25,Two year,DSL,Bank transfer,17,87.26,1631.31,7,1,1,4.0,33.0,Hyderabad,No
CUST101504,35.0,Female,2023-06-24,Two year,DSL,Electronic check,30,29.92,968.87,3,1,1,8.0,23.0,Chennai,No
CUST101174,37.0,Female,2023-12-02,One year,No internet,Bank transfer,25,56.84,1365.39,3,1,0,7.0,49.0,Pune,No
CUST101108,54.0,Male,2021-12-05,Two year,DSL,Electronic check,49,59.62,2423.19,5,1,2,7.0,18.0,Chennai,No
CUST101995,43.0,Male,2023-03-09,Month-to-month,No internet,Credit card,34,74.35,2755.35,6,2,3,5.0,14.0,Delhi,No
CUST102124,38.0,Female,2022-02-23,One year,DSL,Bank transfer,46,71.77,3694.29,5,3,2,7.0,12.0,Pune,No
CUST101322,38.0,Female,2023-12-12,Month-to-month,DSL,Electronic check,25,52.7,1349.59,3,2,2,9.0,13.0,Hyderabad,No
CUST103654,45.0,Male,2023-11-17,Month-to-month,DSL,Mailed check,25,64.63,1676.54,5,0,0,10.0,33.0,Pune,No
CUST102916,57.0,Male,2023-09-21,Month-to-month,Fiber optic,Electronic check,27,87.57,2758.54,5,3,2,,17.0,Chennai,No
CUST102118,41.0,Female,2021-12-16,One year,Fiber optic,Electronic check,49,78.12,4226.09,4,1,4,4.0,16.0,Mumbai,No
CUST101483,42.0,Female,2022-06-25,Two year,Fiber optic,Bank transfer,42,88.15,4033.86,6,0,1,6.0,13.0,Pune,No
CUST102598,18.0,Male,2025-11-13,Month-to-month,No internet,Electronic check,2,56.02,101.99,6,2,0,8.0,9.0,Pune,No
CUST104351,24.0,Male,2025-12-05,Two year,Fiber optic,Mailed check,1,69.16,62.83,3,1,3,5.0,10.0,Mumbai,No
CUST102080,43.0,Male,2021-11-26,One year,DSL,Electronic check,49,87.12,4373.68,8,0,2,9.0,53.0,Hyderabad,No
CUST101468,21.0,Female,2022-02-03,Month-to-month,Fiber optic,Electronic check,47,45.81,2303.8,2,1,1,9.0,7.0,Bengaluru,No
CUST104650,27.0,Female,2022-09-05,Month-to-month,Fiber optic,Electronic check,40,72.42,2809.15,4,0,2,7.0,26.0,Hyderabad,Yes
CUST103475,45.0,Female,2024-01-16,Month-to-month,No internet,Bank transfer,24,55.64,1363.62,4,2,3,5.0,26.0,Chennai,No
CUST103711,46.0,Male,2021-05-14,Two year,No internet,Credit card,56,62.37,3437.58,6,1,1,7.0,28.0,Mumbai,No
CUST103485,51.0,Male,2024-12-20,Month-to-month,No internet,Credit card,12,52.14,675.49,3,2,1,5.0,21.0,Chennai,No
CUST103384,37.0,Male,2021-07-14,Two year,Fiber optic,Electronic check,54,86.98,4742.36,5,3,0,6.0,15.0,Bengaluru,No
CUST101406,41.0,Male,2024-09-04,One year,Fiber optic,Credit card,16,81.48,1322.1,6,1,0,9.0,20.0,Pune,No
CUST104396,39.0,Male,2024-01-20,Month-to-month,Fiber optic,Bank transfer,23,65.99,1555.04,4,1,1,9.0,6.0,Delhi,No
CUST101047,45.0,Male,2024-02-21,One year,DSL,Credit card,22,51.98,1312.32,4,3,0,7.0,59.0,Mumbai,Yes
CUST101630,23.0,Male,2025-10-28,Month-to-month,Fiber optic,Bank transfer,2,72.3,157.58,2,2,3,4.0,13.0,Pune,Yes
CUST102388,51.0,Female,2025-08-08,Month-to-month,Fiber optic,Credit card,5,95.21,443.07,4,0,3,7.0,15.0,Hyderabad,No
CUST102718,50.0,Male,2023-09-27,One year,Fiber optic,Credit card,27,69.51,1867.84,3,0,4,8.0,29.0,Hyderabad,No
CUST103075,28.0,Female,2021-09-20,Two year,Fiber optic,Mailed check,51,59.67,3381.17,6,1,0,7.0,4.0,Pune,No
CUST103038,28.0,Male,2022-11-11,One year,DSL,Bank transfer,38,78.07,2595.77,5,0,0,7.0,7.0,Delhi,No
CUST102815,32.0,Male,2024-10-19,Month-to-month,No internet,Electronic check,14,60.5,730.99,4,2,3,6.0,4.0,Mumbai,No
CUST100530,34.0,Male,2021-07-13,One year,Fiber optic,Mailed check,54,54.43,2550.98,4,1,2,9.0,74.0,Pune,No
CUST100290,35.0,Female,2021-07-07,Month-to-month,DSL,Credit card,54,70.19,3212.45,5,3,3,6.0,22.0,Delhi,No
CUST103406,47.0,Female,2021-05-10,Two year,DSL,Electronic check,56,38.0,2146.48,2,0,2,8.0,10.0,Mumbai,No
CUST102512,41.0,Female,2021-08-15,Month-to-month,Fiber optic,Credit card,53,57.33,2740.37,1,0,0,8.0,,Bengaluru,No
CUST100252,59.0,Female,2025-02-22,One year,DSL,Bank transfer,10,25.83,234.91,1,1,0,6.0,19.0,Chennai,No
CUST103290,35.0,Male,2023-03-07,One year,DSL,Credit card,34,25.32,742.47,3,3,1,8.0,60.0,Pune,No
CUST100350,42.0,Male,2023-04-20,Month-to-month,DSL,Credit card,32,51.56,1813.79,5,1,0,3.0,2.0,Pune,No
CUST101128,35.0,Male,2023-10-09,One year,Fiber optic,Bank transfer,27,79.41,2082.0,5,3,4,5.0,13.0,Hyderabad,No
CUST103154,31.0,Male,2023-01-05,Two year,No internet,Bank transfer,36,43.96,1636.46,3,1,0,9.0,50.0,Pune,No
CUST101617,18.0,Female,2022-10-10,One year,Fiber optic,Bank transfer,39,41.3,1846.53,2,3,0,5.0,9.0,Mumbai,No
CUST103351,43.0,Male,2023-05-31,One year,DSL,Electronic check,31,46.56,1440.52,3,3,2,7.0,11.0,Chennai,No
CUST100090,46.0,Male,2025-02-15,Month-to-month,Fiber optic,Mailed check,11,55.67,617.38,3,1,1,10.0,24.0,Mumbai,No
CUST103158,21.0,Male,2025-12-02,Month-to-month,DSL,Mailed check,1,49.34,46.06,4,3,0,6.0,27.0,Mumbai,No
CUST103048,49.0,Male,2022-01-04,Month-to-month,Fiber optic,Credit card,48,55.7,2529.97,3,5,0,6.0,21.0,Pune,No
CUST101482,39.0,Male,2025-02-11,Two year,DSL,Credit card,11,49.2,561.15,3,1,1,9.0,12.0,Hyderabad,No
CUST103082,41.0,Female,2021-04-03,One year,DSL,Electronic check,57,31.26,1643.24,1,1,1,9.0,16.0,Mumbai,Yes
CUST100026,44.0,Male,2022-08-01,Month-to-month,Fiber optic,Electronic check,41,74.94,2925.09,5,2,1,6.0,18.0,Chennai,No
CUST104403,57.0,Male,2021-07-06,Month-to-month,DSL,Mailed check,54,60.33,2957.49,5,2,0,8.0,4.0,Pune,No
CUST104415,28.0,Female,2022-02-07,Two year,DSL,Bank transfer,47,54.63,2398.67,2,3,3,5.0,28.0,Hyderabad,No
CUST104708,28.0,Female,2022-11-03,Month-to-month,Fiber optic,Credit card,38,69.79,2910.95,4,3,2,6.0,31.0,Hyderabad,No
CUST102103,96.0,Female,2024-12-19,Month-to-month,Fiber optic,Credit card,12,61.71,715.03,2,1,2,6.0,8.0,Bengaluru,No
CUST103997,35.0,Female,2022-09-10,One year,DSL,Bank transfer,40,37.96,1542.75,1,3,2,7.0,20.0,Chennai,No
CUST100810,36.0,Male,2024-07-27,Month-to-month,DSL,Electronic check,17,38.08,582.23,2,1,2,6.0,16.0,Hyderabad,No
CUST103321,34.0,Male,2023-08-13,Month-to-month,No internet,Electronic check,29,51.91,1562.92,3,3,1,7.0,18.0,Delhi,No
CUST101962,35.0,Male,2025-05-17,One year,Fiber optic,Bank transfer,8,56.05,502.5,3,1,1,6.0,11.0,Mumbai,No
